2	16	0	-0.409762	0.912193	0
2	17	0	0.987947	0.154791	0
2	18	0	-0.559207	0.829028	0
2	19	0	0.999696	0.0246378	0
2	20	0	0.112751	0.993623	0
2	21	0	0.829162	-0.559008	0
2	22	0	0.184789	-0.982778	0
2	23	0	0.908162	-0.418619	0
2	24	0	0.412996	-0.910733	0
2	25	0	-0.0367601	-0.999324	0
2	26	0	0.175547	-0.984471	0
2	27	0	0.987977	-0.154602	0
2	28	0	-0.715848	-0.698256	0
2	29	0	0.674448	-0.738323	0
2	30	0	-0.507316	-0.86176	0
2	31	0	-0.975784	-0.218734	0
2	32	0	0.994291	0.106699	0
2	33	0	0.519903	0.854225	0
2	34	0	0.894465	0.447139	0
2	35	0	-0.791391	0.61131	0
2	36	0	-0.949765	0.312963	0
2	37	0	-0.880463	0.474114	0
2	38	0	0.951933	0.306308	0
2	39	0	0.567209	0.823574	0
2	40	0	0.98426	0.176726	0
2	41	0	0.707022	0.707191	0
2	42	0	-0.57233	0.820024	0
2	43	0	0.407925	0.913016	0
2	44	0	0.962197	0.272353	0
2	45	0	0.137102	0.990557	0
2	46	0	-0.994281	0.106795	0
2	47	0	0.295839	0.955238	0
2	48	0	0.0678767	0.997694	0
2	49	0	0.911976	0.410243	0
3	0	0	-0.332879	0.942969	0
3	1	0	-0.0710324	0.997474	0
3	2	0	-0.532864	0.846201	0
3	3	0	0.800274	0.599635	0
3	4	0	0.999984	0.0056567	0
3	5	0	-0.771169	0.636631	0
3	6	0	-0.985145	-0.171723	0
3	7	0	-0.999431	-0.0337428	0
3	8	0	0.897783	-0.440437	0
3	9	0	-0.950065	0.312052	0
3	10	0	0.98069	0.195566	0
3	11	0	-0.344246	0.938879	0
3	12	0	-0.551872	0.833929	0
3	13	0	0.699251	0.714877	0
3	14	0	0.54843	0.836196	0
3	15	0	-0.321827	0.946799	0
3	16	0	-0.547227	0.836985	0
3	17	0	-0.714508	0.699628	0
3	18	0	-0.770803	0.637074	0
3	19	0	0.0431794	0.999067	0
3	20	0	0.391755	0.920069	0
3	21	0	-0.932227	0.361873	0
3	22	0	0.224764	-0.974413	0
3	23	0	0.51613	-0.85651	0
3	24	0	-0.636149	-0.771566	0
3	25	0	0.10608	-0.994358	0
3	26	0	-0.506986	-0.861955	0
3	27	0	0.260848	-0.96538	0
3	28	0	0.808137	-0.588995	0
3	29	0	0.0174969	-0.999847	0
3	30	0	0.0171135	-0.999854	0
3	31	0	-0.615512	-0.788128	0
3	32	0	-0.999948	-0.0101634	0
3	33	0	-0.92743	0.373998	0
3	34	0	-0.346046	0.938218	0
3	35	0	-0.601053	0.799209	0
3	36	0	-0.245172	0.96948	0
3	37	0	-0.747595	0.664155	0
3	38	0	0.944633	0.328129	0
3	39	0	-0.995993	0.0894299	0
3	40	0	-0.755187	0.65551	0
3	41	0	0.959434	0.281933	0
3	42	0	-0.0139493	0.999903	0
3	43	0	0.39052	0.920594	0
3	44	0	0.962977	0.269584	0
3	45	0	-0.894164	0.447739	0
3	46	0	0.921993	-0.387207	0
3	47	0	-0.297395	0.954754	0
3	48	0	0.331523	0.943447	0
3	49	0	0.250838	0.968029	0
4	0	0	0.921918	0.387384	0
4	1	0	-0.110178	0.993912	0
4	2	0	0.882681	0.469972	0
4	3	0	0.979123	0.20327	0
4	4	0	0.690564	0.723272	0
4	5	0	-0.534809	0.844973	0
4	6	0	0.999662	-0.0259797	0
4	7	0	-0.973159	0.230133	0
4	8	0	0.334236	0.94249	0
4	9	0	-0.890442	0.455097	0
4	10	0	-0.368433	0.929654	0
4	11	0	0.514158	0.857695	0
4	12	0	-0.435135	0.900365	0
4	13	0	-0.999541	-0.0302931	0
4	14	0	0.964461	0.264225	0
4	15	0	-0.999922	0.0124643	0
4	16	0	-0.818125	0.57504	0
4	17	0	0.706344	0.707869	0
4	18	0	-0.829215	0.558929	0
4	19	0	0.924424	0.381365	0
4	20	0	-0.908843	-0.417139	0
4	21	0	-0.954053	0.299638	0
4	22	0	-0.788687	-0.614794	0
4	23	0	0.248796	-0.968556	0
4	24	0	-0.142133	-0.989848	0
4	25	0	-0.119511	-0.992833	0
4	26	0	0.846737	-0.532012	0
4	27	0	-0.297212	-0.954811	0
4	28	0	0.693332	-0.720618	0
4	29	0	0.793439	-0.60865	0
4	30	0	0.954139	-0.299363	0
4	31	0	0.977736	-0.209837	0
4	32	0	0.816966	0.576685	0
4	33	0	0.662612	0.748963	0
4	34	0	-0.611878	0.790952	0
4	35	0	-0.475084	0.879941	0
4	36	0	0.708106	0.706106	0
4	37	0	0.181773	0.983341	0
4	38	0	0.915868	0.40148	0
4	39	0	0.7077	0.706513	0
4	40	0	-0.401348	0.915925	0
4	41	0	0.0759095	0.997115	0
4	42	0	0.9406	0.339516	0
4	43	0	-0.827389	0.561629	0
4	44	0	-0.044807	0.998996	0
4	45	0	-0.374308	0.927304	0
4	46	0	0.791216	0.611537	0
4	47	0	0.317921	0.948117	0
4	48	0	0.861979	0.506945	0
4	49	0	0.594367	0.804194	0
5	0	0	0.999394	0.0347962	0
5	1	0	-0.875136	0.483877	0
5	2	0	0.0581168	0.99831	0
5	3	0	0.762245	0.647289	0
5	4	0	0.727331	0.686287	0
5	5	0	0.36156	0.932349	0
5	6	0	-0.335951	0.941879	0
5	7	0	-0.592282	0.805731	0
5	8	0	0.88803	0.459785	0
5	9	0	-0.674093	0.738646	0
5	10	0	-0.84953	0.52754	0
5	11	0	0.751341	0.659915	0
5	12	0	0.139761	0.990185	0
5	13	0	-0.963363	0.268199	0
5	14	0	0.493954	0.869488	0
5	15	0	-0.989148	-0.146925	0
5	16	0	0.397218	0.917724	0
5	17	0	0.906954	0.42123	0
5	18	0	0.343617	0.93911	0
5	19	0	-0.459998	-0.88792	0
5	20	0	-0.776271	-0.630399	0
5	21	0	-0.680161	-0.733063	0
5	22	0	-0.593981	-0.804479	0
5	23	0	0.0357068	-0.999362	0
5	24	0	-0.562699	-0.826662	0
5	25	0	0.464674	-0.885482	0
5	26	0	-0.878272	-0.478161	0
5	27	0	-0.886393	-0.462933	0
5	28	0	0.632666	-0.774424	0
5	29	0	-0.425789	-0.904822	0
5	30	0	0.960134	-0.279541	0
5	31	0	0.947613	0.319421	0
5	32	0	0.840872	0.541235	0
5	33	0	0.301512	0.953462	0
5	34	0	0.976678	0.214709	0
5	35	0	0.999971	-0.00757419	0
5	36	0	-0.574215	0.818704	0
5	37	0	0.442975	0.896534	0
5	38	0	0.0753359	0.997158	0
5	39	0	0.390697	0.92052	0
5	40	0	-0.4634	0.886149	0
5	41	0	-0.967121	0.254318	0
5	42	0	-0.69973	0.714408	0
5	43	0	0.15626	0.987716	0
5	44	0	0.309364	0.950944	0
5	45	0	-0.93873	0.344652	0
5	46	0	-0.697122	0.716952	0
5	47	0	-0.915906	0.401393	0
5	48	0	-0.217938	0.975963	0
5	49	0	0.988095	-0.153844	0
6	0	0	0.771962	0.635668	0
6	1	0	-0.962223	0.272261	0
6	2	0	-0.898668	0.438629	0
6	3	0	-0.709931	0.704271	0
6	4	0	0.567998	0.82303	0
6	5	0	0.43781	0.899067	0
6	6	0	-0.790922	0.611917	0
6	7	0	0.999496	0.0317299	0
6	8	0	-0.143462	0.989656	0
6	9	0	0.250467	0.968125	0
6	10	0	-0.876247	0.481862	0
6	11	0	0.948771	0.315966	0
6	12	0	0.520885	0.853627	0
6	13	0	-0.752036	0.659122	0
6	14	0	0.998901	0.0468665	0
6	15	0	0.725222	0.688515	0
6	16	0	0.999799	0.0200369	0
6	17	0	-0.269076	0.963119	0
6	18	0	0.998307	0.0581643	0
6	19	0	0.739066	-0.673633	0
6	20	0	0.378838	-0.925463	0
6	21	0	0.979665	-0.200641	0
6	22	0	0.785198	-0.619245	0
6	23	0	0.790864	-0.611992	0
6	24	0	-0.999315	-0.0370006	0
6	25	0	0.261589	-0.965179	0
6	26	0	-0.806723	-0.59093	0
6	27	0	0.715647	-0.698462	0
6	28	0	-0.653007	-0.757352	0
6	29	0	0.998574	-0.0533779	0
6	30	0	0.01673	-0.99986	0
6	31	0	0.999811	-0.0194617	0
6	32	0	0.729433	0.684052	0
6	33	0	-0.22037	0.975416	0
6	34	0	0.945448	0.325773	0
6	35	0	0.623265	0.782011	0
6	36	0	-0.961542	0.274659	0
6	37	0	0.680653	0.732606	0
6	38	0	-0.445122	0.89547	0
6	39	0	0.70376	0.710438	0
6	40	0	-0.677062	0.735926	0
6	41	0	0.0422215	0.999108	0
6	42	0	-0.95434	0.298723	0
6	43	0	0.762493	0.646997	0
6	44	0	-0.984747	0.17399	0
6	45	0	0.480895	0.876778	0
6	46	0	-0.938929	0.344112	0
6	47	0	0.64124	0.76734	0
6	48	0	-0.677062	0.735926	0
6	49	0	-0.572801	0.819694	0
7	0	0	-0.658076	0.752952	0
7	1	0	0.82038	0.571819	0
7	2	0	0.177246	0.984167	0
7	3	0	-0.607775	0.794109	0
7	4	0	-0.995749	-0.0921033	0
7	5	0	-0.700551	0.713602	0
7	6	0	0.261404	0.96523	0
7	7	0	0.741129	0.671362	0
7	8	0	-0.202378	0.979307	0
7	9	0	-0.915366	0.402622	0
7	10	0	-0.487689	0.873017	0
7	11	0	0.711079	0.703113	0
7	12	0	0.541033	0.841001	0
7	13	0	0.422404	0.906408	0
7	14	0	0.673314	0.739356	0
7	15	0	0.530509	0.847679	0
7	16	0	-0.323279	0.946304	0
7	17	0	-0.349821	0.936817	0
7	18	0	0.986133	-0.165958	0
7	19	0	0.766079	-0.642747	0
7	20	0	-0.298128	-0.954526	0
7	21	0	-0.811231	-0.584725	0
7	22	0	-0.613848	-0.789424	0
7	23	0	0.683737	-0.729728	0
7	24	0	0.81785	-0.575431	0
7	25	0	0.0232483	-0.99973	0
7	26	0	-0.654023	-0.756474	0
7	27	0	-0.613848	-0.789424	0
7	28	0	-0.914825	-0.403851	0
7	29	0	0.898879	0.438198	0
7	30	0	0.895662	0.444736	0
7	31	0	0.322644	0.94652	0
7	32	0	0.954769	-0.29735	0
7	33	0	-0.152944	0.988235	0
7	34	0	0.375997	0.926621	0
7	35	0	-0.767985	0.640467	0
7	36	0	-0.356638	0.934243	0
7	37	0	-0.662683	0.7489	0
7	38	0	0.213539	0.976935	0
7	39	0	-0.23717	0.971468	0
7	40	0	-0.791039	0.611765	0
7	41	0	-0.246473	0.96915	0
7	42	0	0.0389643	0.999241	0
7	43	0	0.749185	0.66236	0
7	44	0	0.642857	0.765986	0
7	45	0	-0.621088	0.783741	0
7	46	0	-0.134727	0.990883	0
7	47	0	-0.654603	0.755972	0
7	48	0	-0.128834	0.991666	0
7	49	0	-0.00282803	0.999996	0
8	0	0	0.964714	0.2633	0
8	1	0	-0.995462	0.0951579	0
8	2	0	-0.943399	0.331659	0
8	3	0	-0.871963	0.489572	0
8	4	0	0.988006	0.154412	0
8	5	0	0.896088	0.443877	0
8	6	0	-0.82825	0.560359	0
8	7	0	0.0552451	0.998473	0
8	8	0	-0.776634	0.629953	0
8	9	0	-0.108081	0.994142	0
8	10	0	-0.605183	0.796086	0
8	11	0	-0.706683	0.707531	0
8	12	0	-0.909162	0.416442	0
8	13	0	-0.87597	0.482366	0
8	14	0	-0.956547	0.291578	0
8	15	0	-0.932712	0.360622	0
8	16	0	0.516623	0.856213	0
8	17	0	-0.859783	-0.510659	0
8	18	0	0.803824	-0.594867	0
8	19	0	0.912134	-0.409893	0
8	20	0	-0.943336	-0.33184	0
8	21	0	-0.520803	-0.853677	0
8	22	0	0.976965	-0.213398	0
8	23	0	-0.546906	-0.837194	0
8	24	0	0.347395	-0.937719	0
8	25	0	0.800389	-0.599482	0
8	26	0	0.0575425	0.998343	0
8	27	0	-0.999629	-0.0272263	0
8	28	0	0.987102	0.160093	0
8	29	0	-0.959946	0.280186	0
8	30	0	0.804166	0.594405	0
8	31	0	-0.0559146	0.998436	0
8	32	0	0.85895	-0.512059	0
8	33	0	0.0322572	0.99948	0
8	34	0	0.402841	0.91527	0
8	35	0	-0.941476	0.337081	0
8	36	0	0.918996	0.394268	0
8	37	0	-0.771413	0.636335	0
8	38	0	-0.998985	-0.0450475	0
8	39	0	-0.932019	-0.362409	0
8	40	0	0.803253	0.595638	0
8	41	0	-0.22523	0.974306	0
8	42	0	0.886171	0.463358	0
8	43	0	-0.625586	0.780155	0
8	44	0	-0.172997	0.984922	0
8	45	0	0.741773	0.670651	0
8	46	0	-0.99964	0.0268429	0
8	47	0	0.869937	0.493162	0
8	48	0	-0.869417	0.49408	0
8	49	0	0.536186	0.8441	0
9	0	0	-0.613394	0.789777	0
9	1	0	-0.918124	0.396294	0
9	2	0	-0.374308	0.927304	0
9	3	0	0.524808	0.85122	0
9	4	0	0.359414	0.933178	0
9	5	0	-0.325093	0.945682	0
9	6	0	0.982126	0.188227	0
9	7	0	0.393519	0.919317	0
9	8	0	-0.623939	0.781473	0
9	9	0	0.371017	0.928626	0
9	10	0	0.138432	0.990372	0
9	11	0	-0.173375	0.984856	0
9	12	0	-0.981008	0.193968	0
9	13	0	-0.678472	0.734626	0
9	14	0	0.615285	0.788304	0
9	15	0	0.269538	0.96299	0
9	16	0	-0.859293	0.511483	0
9	17	0	0.947122	0.320874	0
9	18	0	-0.946906	0.32151	0
9	19	0	-0.932574	0.360979	0
9	20	0	0.15626	-0.987716	0
9	21	0	-0.61203	-0.790835	0
9	22	0	-0.993455	-0.114228	0
9	23	0	0.72904	-0.684472	0
9	24	0	0.262329	-0.964978	0
9	25	0	-0.883715	-0.468025	0
9	26	0	0.673173	0.739485	0
9	27	0	0.341455	0.939898	0
9	28	0	-0.195801	0.980644	0
9	29	0	-0.557298	0.830313	0
9	30	0	-0.0593604	0.998237	0
9	31	0	0.990941	0.1343	0
9	32	0	-0.817353	0.576137	0
9	33	0	-0.784663	0.619923	0
9	34	0	-0.818676	0.574255	0
9	35	0	0.933712	0.358026	0
9	36	0	-0.87597	0.482366	0
9	37	0	-0.200312	0.979732	0
9	38	0	-0.471875	0.881666	0
9	39	0	-0.987086	0.160189	0
9	40	0	-0.161844	0.986816	0
9	41	0	-0.686321	0.727298	0
9	42	0	-0.2448	0.969574	0
9	43	0	0.96308	0.269215	0
9	44	0	-0.999722	-0.0235841	0
9	45	0	-0.00397855	0.999992	0
9	46	0	-0.754054	0.656812	0
9	47	0	0.826041	0.56361	0
9	48	0	0.374753	0.927125	0
9	49	0	-0.998923	0.0463883	0
10	0	0	-0.97077	0.240011	0
10	1	0	0.0130871	0.999914	0
10	2	0	-0.372351	0.928092	0
10	3	0	-0.0145245	0.999895	0
10	4	0	-0.569811	0.821776	0
10	5	0	0.727594	0.686008	0
10	6	0	-0.751656	0.659555	0
10	7	0	-0.927645	0.373464	0
10	8	0	-0.334867	0.942265	0
10	9	0	-0.18526	0.98269	0
10	10	0	0.610133	0.792299	0
10	11	0	0.552912	0.83324	0
10	12	0	-0.841442	0.540348	0
10	13	0	0.961093	0.276225	0
10	14	0	-0.880191	0.47462	0
10	15	0	0.5135	0.858089	0
10	16	0	-0.583908	0.81182	0
10	17	0	0.654966	0.755658	0
10	18	0	0.906063	0.423142	0
10	19	0	0.882411	0.470479	0
10	20	0	-0.936598	0.350406	0
10	21	0	0.967679	0.252184	0
10	22	0	0.8806	0.47386	0
10	23	0	0.973883	0.227052	0
10	24	0	0.0332155	0.999448	0
10	25	0	0.797621	0.603159	0
10	26	0	0.589111	0.808052	0
10	27	0	-0.973643	0.22808	0
10	28	0	-0.280507	0.959852	0
10	29	0	-0.329804	0.94405	0
10	30	0	-0.904065	0.427394	0
10	31	0	0.76817	0.640246	0
10	32	0	0.841804	0.539783	0
10	33	0	-0.902337	0.431031	0
10	34	0	-0.322916	0.946428	0
10	35	0	-0.557457	0.830206	0
10	36	0	0.616192	0.787596	0
10	37	0	0.959109	0.283037	0
10	38	0	0.792855	0.609411	0
10	39	0	0.324821	0.945775	0
10	40	0	0.932747	0.360532	0
10	41	0	0.400207	0.916425	0
10	42	0	0.795999	0.605298	0
10	43	0	-0.512924	0.858434	0
10	44	0	0.836801	0.547508	0
10	45	0	-0.311459	0.950259	0
10	46	0	-0.950005	0.312235	0
10	47	0	-0.71155	0.702636	0
10	48	0	0.777298	0.629133	0
10	49	0	-0.996896	-0.0787297	0
11	0	0	-0.395368	0.918523	0
11	1	0	-0.792913	0.609335	0
11	2	0	0.89257	0.450908	0
11	3	0	0.934465	0.356056	0
11	4	0	0.696641	0.71742	0
11	5	0	0.2577	0.966225	0
11	6	0	-0.951785	0.306764	0
11	7	0	0.221586	0.975141	0
11	8	0	0.06405	0.997947	0
11	9	0	0.836275	0.54831	0
11	10	0	-0.791391	0.61131	0
11	11	0	0.247496	0.968889	0
11	12	0	0.135013	0.990844	0
11	13	0	-0.794196	0.607661	0
11	14	0	0.784603	0.619998	0
11	15	0	0.799353	0.600862	0
11	16	0	-0.823057	0.567959	0
11	17	0	0.35995	0.932971	0
11	18	0	0.762865	0.646558	0
11	19	0	0.903285	0.42904	0
11	20	0	0.605718	0.79568	0
11	21	0	0.102265	0.994757	0
11	22	0	0.0291906	0.999574	0
11	23	0	0.0854659	0.996341	0
11	24	0	0.0663462	0.997797	0
11	25	0	-0.640724	0.767771	0
11	26	0	-0.307995	0.951388	0
11	27	0	0.14147	0.989943	0
11	28	0	0.423272	0.906002	0
11	29	0	-0.848111	0.529819	0
11	30	0	0.674589	0.738193	0
11	31	0	0.993854	0.110702	0
11	32	0	-0.772997	0.63441	0
11	33	0	-0.835591	0.549352	0
11	34	0	-0.290614	0.95684	0
11	35	0	0.99364	-0.112608	0
11	36	0	0.562937	0.8265	0
11	37	0	0.926314	0.376752	0
11	38	0	0.381853	0.924223	0
11	39	0	-0.842889	0.538087	0
11	40	0	-0.87763	0.479339	0
11	41	0	-0.888778	0.458338	0
11	42	0	-0.984781	-0.173801	0
11	43	0	0.613318	0.789836	0
11	44	0	0.351887	0.936043	0
11	45	0	0.325184	0.945651	0
11	46	0	-0.624389	0.781114	0
11	47	0	0.789571	0.613659	0
11	48	0	-0.910515	0.413476	0
11	49	0	0.449838	0.89311	0
12	0	0	0.156828	0.987626	0
12	1	0	-0.316739	0.948513	0
12	2	0	0.344517	0.93878	0
12	3	0	0.74715	0.664656	0
12	4	0	0.56262	0.826715	0
12	5	0	0.962041	0.272906	0
12	6	0	-0.815248	0.579111	0
12	7	0	0.95965	-0.281197	0
12	8	0	-0.951785	0.306764	0
12	9	0	-0.98727	0.159053	0
12	10	0	0.974575	0.224063	0
12	11	0	-0.982252	0.187568	0
12	12	0	0.138622	0.990345	0
12	13	0	0.981138	-0.193309	0
12	14	0	0.426224	0.904618	0
12	15	0	0.351707	0.93611	0
12	16	0	0.694161	0.71982	0
12	17	0	0.764968	0.644068	0
12	18	0	-0.951136	-0.308771	0
12	19	0	-0.366828	0.930289	0
12	20	0	-0.484169	0.874974	0
12	21	0	-0.927859	0.37293	0
12	22	0	0.371373	0.928484	0
12	23	0	-0.214943	0.976627	0
12	24	0	-0.233629	0.972326	0
12	25	0	0.436603	0.899654	0
12	26	0	0.995361	0.0962071	0
12	27	0	-0.998346	0.057495	0
12	28	0	0.92946	0.368923	0
12	29	0	0.998781	0.0493564	0
12	30	0	0.786502	0.617588	0
12	31	0	-0.053617	0.998562	0
12	32	0	0.812966	0.582311	0
12	33	0	0.586784	0.809743	0
12	34	0	-0.549792	0.835302	0
12	35	0	-0.935043	0.354533	0
12	36	0	0.714575	0.699559	0
12	37	0	-0.999854	-0.0170659	0
12	38	0	-0.944097	-0.329669	0
12	39	0	0.923029	0.384731	0
12	40	0	-0.654458	0.756098	0
12	41	0	0.757383	0.652971	0
12	42	0	0.347036	0.937852	0
12	43	0	0.213351	0.976976	0
12	44	0	-0.985957	0.166999	0
12	45	0	0.76013	0.64977	0
12	46	0	0.775243	0.631663	0
12	47	0	-0.993167	0.116704	0
12	48	0	-0.981045	0.19378	0
12	49	0	0.961516	0.27475	0
13	0	0	-0.62738	0.778714	0
13	1	0	-0.922104	0.386943	0
13	2	0	0.81597	0.578094	0
13	3	0	0.142229	0.989834	0
13	4	0	0.764103	0.645094	0
13	5	0	-0.358608	0.933488	0
13	6	0	-0.708985	0.705223	0
13	7	0	0.868325	0.495995	0
13	8	0	0.827012	0.562184	0
13	9	0	-0.879279	0.476307	0
13	10	0	-0.267968	0.963428	0
13	11	0	0.971932	0.235261	0
13	12	0	0.842218	0.539137	0
13	13	0	0.846227	0.532823	0
13	14	0	0.906954	0.42123	0
13	15	0	-0.403279	0.915077	0
13	16	0	0.466541	0.8845	0
13	17	0	0.554668	0.832072	0
13	18	0	-0.997937	-0.0641939	0
13	19	0	0.108558	0.99409	0
13	20	0	0.544094	0.839024	0
13	21	0	-0.112274	0.993677	0
13	22	0	-0.131686	0.991291	0
13	23	0	0.692503	0.721415	0
13	24	0	-0.683947	0.729532	0
13	25	0	-0.742351	0.670012	0
13	26	0	0.152849	0.988249	0
13	27	0	0.689453	0.72433	0
13	28	0	-0.786087	0.618116	0
13	29	0	-0.408537	0.912742	0
13	30	0	0.97513	0.221633	0
13	31	0	-0.816357	0.577547	0
13	32	0	-0.187897	0.982189	0
13	33	0	-0.976202	0.216863	0
13	34	0	-0.32473	0.945807	0
13	35	0	-0.814693	0.579893	0
13	36	0	-0.293548	0.955944	0
13	37	0	-0.957437	0.288642	0
13	38	0	-0.581726	0.813385	0
13	39	0	-0.771901	0.635743	0
13	40	0	0.690425	0.723404	0
13	41	0	-0.394488	0.918901	0
13	42	0	0.74203	0.670367	0
13	43	0	0.0940599	0.995567	0
13	44	0	0.00407508	0.999992	0
13	45	0	0.111607	0.993752	0
13	46	0	-0.23717	0.971468	0
13	47	0	-0.476601	0.879119	0
13	48	0	0.224951	0.97437	0
13	49	0	0.992839	-0.119464	0
14	0	0	-0.871775	0.489906	0
14	1	0	-0.347844	0.937552	0
14	2	0	-0.614605	0.788835	0
14	3	0	-0.708715	0.705495	0
14	4	0	0.353322	0.935502	0
14	5	0	0.895747	0.444564	0
14	6	0	0.985619	0.168983	0
14	7	0	-0.0756221	0.997137	0
14	8	0	-0.357175	0.934037	0
14	9	0	0.139191	0.990266	0
14	10	0	-0.999512	-0.0312514	0
14	11	0	-0.995352	0.0963031	0
14	12	0	0.59975	0.800187	0
14	13	0	0.358519	0.933522	0
14	14	0	-0.458806	0.888537	0
14	15	0	-0.899088	0.437767	0
14	16	0	0.15626	0.987716	0
14	17	0	0.444865	0.895598	0
14	18	0	-0.530102	0.847934	0
14	19	0	0.937302	0.348519	0
14	20	0	0.690147	0.723669	0
14	21	0	-0.184317	0.982867	0
14	22	0	-0.109606	0.993975	0
14	23	0	0.645936	0.763391	0
14	24	0	-0.114941	0.993372	0
14	25	0	-0.281427	0.959583	0
14	26	0	-0.983488	0.180972	0
14	27	0	0.198152	0.980171	0
14	28	0	-0.989676	0.14332	0
14	29	0	-0.120463	0.992718	0
14	30	0	-0.578446	0.815721	0
14	31	0	-0.95677	0.290844	0
14	32	0	-0.998313	0.0580693	0
14	33	0	0.580556	0.81422	0
14	34	0	0.618455	0.78582	0
14	35	0	0.552912	0.83324	0
14	36	0	0.859343	0.5114	0
14	37	0	0.865554	-0.500816	0
14	38	0	-0.842063	0.539379	0
14	39	0	0.959973	0.280093	0
14	40	0	0.313373	0.94963	0
14	41	0	0.525135	0.851019	0
14	42	0	0.548911	0.835881	0
14	43	0	-0.712627	0.701543	0
14	44	0	0.975258	0.221072	0
